%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1622095929623773366,1180,1622095929623305959,foot_imu_link,0.603826224804,0.639028131962,0.0573654025793,-0.473018109798,9.00128942872e-05,0.0,0.0,0.0,7.62950139301e-05,0.0,0.0,0.0,8.97119720383e-05,-0.180364355445,0.474398940802,0.691651105881,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-5.36578559875,2.8443775177,9.44110107422,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929631854635,1181,1622095929631323307,foot_imu_link,0.604711174965,0.637350261211,0.0579342357814,-0.474080950022,9.00473541353e-05,0.0,0.0,0.0,7.63276370032e-05,0.0,0.0,0.0,8.97542666255e-05,-0.0944759845734,0.706382989883,0.548186063766,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-5.41968584061,3.03492498398,9.57716751099,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929638604711,1182,1622095929638044430,foot_imu_link,0.605223536491,0.635577857494,0.0589010491967,-0.475684791803,9.00818383654e-05,0.0,0.0,0.0,7.63602844584e-05,0.0,0.0,0.0,8.97965368306e-05,0.00320679345168,0.966395676136,0.412955105305,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-5.27762413025,3.17832994461,10.028637886,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929639535149,1183,1622095929638999551,foot_imu_link,0.605375528336,0.63373208046,0.0602159798145,-0.477784574032,9.01164282506e-05,0.0,0.0,0.0,7.63930050594e-05,0.0,0.0,0.0,8.98388070358e-05,0.101770319045,1.20035207272,0.284875959158,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-5.2292804718,3.27015924454,10.6443767548,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929647769708,1184,1622095929647198507,foot_imu_link,0.605170726776,0.631818234921,0.0618717819452,-0.480360299349,9.01509856266e-05,0.0,0.0,0.0,7.64257175331e-05,0.0,0.0,0.0,8.98809634585e-05,0.197006776929,1.42459559441,0.157092660666,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-5.06926727295,3.62530899048,11.1800203323,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929656309746,1185,1622095929655694621,foot_imu_link,0.604603469372,0.629776716232,0.0637769922614,-0.483496159315,9.01856242758e-05,0.0,0.0,0.0,7.64584706435e-05,0.0,0.0,0.0,8.99230223532e-05,0.336191415787,1.66019964218,0.0623906701803,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.78108692169,3.7017326355,11.7268610001,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929657010935,1186,1622095929656533594,foot_imu_link,0.603762984276,0.627685844898,0.0658669546247,-0.486972630024,9.02202710523e-05,0.0,0.0,0.0,7.64912318811e-05,0.0,0.0,0.0,8.99649918475e-05,0.423209369183,1.80592036247,-0.021585047245,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.69128417969,3.88890028,12.6522712708,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929663440111,1187,1622095929662873505,foot_imu_link,0.602619349957,0.625577449799,0.068017989397,-0.490791618824,9.02550559933e-05,0.0,0.0,0.0,7.6524074392e-05,0.0,0.0,0.0,9.00068556865e-05,0.549908339977,1.92053365707,-0.0963592231274,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.54531478882,4.15887498856,13.3322343826,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929664171810,1188,1622095929663738884,foot_imu_link,0.601223289967,0.623486995697,0.0701894462109,-0.494841396809,9.02897677884e-05,0.0,0.0,0.0,7.6556843757e-05,0.0,0.0,0.0,9.00485082151e-05,0.650181829929,1.98561263084,-0.161616176367,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.62203979492,4.2637591362,14.0880527496,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929672629850,1189,1622095929671980844,foot_imu_link,0.599589526653,0.621460556984,0.0722392573953,-0.499059915543,9.03246583846e-05,0.0,0.0,0.0,7.65897512864e-05,0.0,0.0,0.0,9.00900063247e-05,0.769758820534,1.99187064171,-0.207349985838,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.67721176147,4.41049671173,14.4646644592,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929681104934,1190,1622095929680433653,foot_imu_link,0.597697019577,0.619390785694,0.0740229189396,-0.503620922565,9.03595327261e-05,0.0,0.0,0.0,7.66225694153e-05,0.0,0.0,0.0,9.01313418877e-05,0.968704342842,2.02989268303,-0.198356449604,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.89497995377,4.25849819183,14.5244283676,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929681874894,1191,1622095929681293103,foot_imu_link,0.595472574234,0.617356240749,0.0754723027349,-0.508515179157,9.03946102507e-05,0.0,0.0,0.0,7.66555094541e-05,0.0,0.0,0.0,9.01724986497e-05,1.19915926456,2.03499507904,-0.211810112,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-5.0604596138,3.98733949661,15.1212081909,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929688071474,1192,1622095929687603923,foot_imu_link,0.592979848385,0.6152805686,0.076724357903,-0.51372975111,9.04295902475e-05,0.0,0.0,0.0,7.66883438377e-05,0.0,0.0,0.0,9.02135009925e-05,1.3773252964,2.08349347115,-0.218422457576,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-5.11191749573,4.11570072174,15.0503091812,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929688825742,1193,1622095929688328964,foot_imu_link,0.590216636658,0.613339304924,0.0776848942041,-0.519060969353,9.04648059366e-05,0.0,0.0,0.0,7.67212757491e-05,0.0,0.0,0.0,9.02542270064e-05,1.53589451313,2.02296543121,-0.253371983767,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-5.06147432327,4.56290531158,16.1890487671,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929697354091,1194,1622095929696788610,foot_imu_link,0.587350904942,0.611566007137,0.0782404914498,-0.52429407835,9.04999240978e-05,0.0,0.0,0.0,7.67540776234e-05,0.0,0.0,0.0,9.02947823465e-05,1.63976073265,1.87312614918,-0.237166553736,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-5.05087184906,5.37476968765,16.5911693573,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929705780092,1195,1622095929705105941,foot_imu_link,0.584386348724,0.610057175159,0.0783402919769,-0.529325783253,9.05352779514e-05,0.0,0.0,0.0,7.67869526435e-05,0.0,0.0,0.0,9.03350613576e-05,1.73200917244,1.6633490324,-0.234180867672,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-5.10888528824,5.63532495499,17.0782337189,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929706467722,1196,1622095929705942194,foot_imu_link,0.581442534924,0.608830273151,0.0779680907726,-0.534014344215,9.05705180224e-05,0.0,0.0,0.0,7.68196813719e-05,0.0,0.0,0.0,9.03751778222e-05,1.77172100544,1.40929090977,-0.205879405141,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-5.00388622284,5.73800945282,17.2512283325,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929713135494,1197,1622095929712507753,foot_imu_link,0.578576624393,0.607863426208,0.0771370232105,-0.53833168745,9.06059856585e-05,0.0,0.0,0.0,7.68524832462e-05,0.0,0.0,0.0,9.04150504672e-05,1.78857040405,1.15417647362,-0.160906553268,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.96374893188,5.62237405777,17.0419425964,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929713853870,1198,1622095929713449155,foot_imu_link,0.575749397278,0.607158184052,0.0757504329085,-0.542340815067,9.06413313848e-05,0.0,0.0,0.0,7.68850819374e-05,0.0,0.0,0.0,9.04547524384e-05,1.85252022743,0.893255770206,-0.101968705654,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.65399694443,5.55010938644,16.881105423,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929722037556,1199,1622095929721484416,foot_imu_link,0.573005259037,0.606770396233,0.0737579241395,-0.54594373703,9.06769290581e-05,0.0,0.0,0.0,7.69178025384e-05,0.0,0.0,0.0,9.04942837359e-05,1.89692628384,0.583376526833,-0.0356938578188,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.17181539536,5.50261688232,16.7020797729,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929728903329,1200,1622095929728302279,foot_imu_link,0.570460259914,0.606685400009,0.0711748227477,-0.549037396908,9.07123398029e-05,0.0,0.0,0.0,7.69502955744e-05,0.0,0.0,0.0,9.05336687415e-05,1.88975989819,0.252625346184,0.0570934191346,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-3.88387155533,5.50892543793,16.3944034576,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929729581264,1201,1622095929729190613,foot_imu_link,0.568079411983,0.606876254082,0.0680456012487,-0.551685512066,9.0748059386e-05,0.0,0.0,0.0,7.69829023929e-05,0.0,0.0,0.0,9.05729318373e-05,1.89205920696,-0.0454801954329,0.141213655472,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-3.87070131302,5.39743089676,15.5914707184,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929737988212,1202,1622095929737388359,foot_imu_link,0.565786123276,0.607261776924,0.0643509700894,-0.554056227207,9.0783600168e-05,0.0,0.0,0.0,7.70152897737e-05,0.0,0.0,0.0,9.06121542964e-05,1.95225954056,-0.286591202021,0.23547244072,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-3.85539603233,5.62511396408,15.0367355347,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929746479757,1203,1622095929745858104,foot_imu_link,0.563740730286,0.607831656933,0.0602471418679,-0.555974245071,9.0819392897e-05,0.0,0.0,0.0,7.70477584278e-05,0.0,0.0,0.0,9.06512304638e-05,1.89859676361,-0.536288917065,0.332976877689,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-3.869161129,5.59430932999,15.0653619766,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929747306459,1204,1622095929746860512,foot_imu_link,0.561983048916,0.608531951904,0.0557853877544,-0.557451307774,9.08549499337e-05,0.0,0.0,0.0,7.70799913894e-05,0.0,0.0,0.0,9.06902578672e-05,1.82613432407,-0.760362744331,0.442586898804,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.10225391388,5.57868099213,14.6627788544,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929753514473,1205,1622095929752973248,foot_imu_link,0.560473978519,0.60930866003,0.0510835684836,-0.558571696281,9.08908158086e-05,0.0,0.0,0.0,7.71123300063e-05,0.0,0.0,0.0,9.0729269016e-05,1.74916946888,-0.92310154438,0.531097114086,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.50087881088,5.07191085815,14.0808820724,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929754181376,1206,1622095929753786088,foot_imu_link,0.559056580067,0.610133707523,0.0461061783135,-0.559523820877,9.09264785004e-05,0.0,0.0,0.0,7.71444491855e-05,0.0,0.0,0.0,9.07682801648e-05,1.76093816757,-1.03948235512,0.601246595383,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.5778169632,4.70656776428,13.6054124832,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929762516345,1207,1622095929762060947,foot_imu_link,0.557590246201,0.611055731773,0.0408410169184,-0.560389220715,9.09623687573e-05,0.0,0.0,0.0,7.71766658925e-05,0.0,0.0,0.0,9.08072181677e-05,1.82412028313,-1.14569211006,0.63040971756,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.26512956619,4.26493406296,13.354352951,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929771045855,1208,1622095929770483805,foot_imu_link,0.556020438671,0.612129986286,0.0352782197297,-0.561153888702,9.09980477038e-05,0.0,0.0,0.0,7.72086306525e-05,0.0,0.0,0.0,9.08462293164e-05,1.89903521538,-1.26824772358,0.635834217072,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.03385210037,3.99347567558,13.0043087006,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929771933584,1209,1622095929771441404,foot_imu_link,0.554280340672,0.613323926926,0.0293995719403,-0.561909914017,9.10340111066e-05,0.0,0.0,0.0,7.72407254497e-05,0.0,0.0,0.0,9.08851998286e-05,2.01585292816,-1.36627709866,0.638791918755,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-3.67322778702,3.5250825882,12.3543739319,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929777970718,1210,1622095929777701542,foot_imu_link,0.552416920662,0.614658474922,0.0232790391892,-0.562573313713,9.10697063077e-05,0.0,0.0,0.0,7.72725276633e-05,0.0,0.0,0.0,9.09241459588e-05,2.08330082893,-1.47209358215,0.630429506302,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-3.40969491005,3.24968004227,12.0445079803,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929778566732,1211,1622095929778223748,foot_imu_link,0.550487875938,0.61610263586,0.0169330909848,-0.563111007214,9.11057022198e-05,0.0,0.0,0.0,7.73044924234e-05,0.0,0.0,0.0,9.09631571076e-05,2.12671256065,-1.57698428631,0.63961404562,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-3.09786319733,2.87717008591,11.4792671204,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929786876246,1212,1622095929786589828,foot_imu_link,0.548521518707,0.617603600025,0.0104090338573,-0.563543856144,9.11414786941e-05,0.0,0.0,0.0,7.73361645998e-05,0.0,0.0,0.0,9.10021601291e-05,2.15594768524,-1.65415871143,0.657078444958,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-2.49703168869,2.4795114994,10.9912643433,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929795363274,1213,1622095929795150345,foot_imu_link,0.546534657478,0.619159400463,0.00378311914392,-0.563850462437,9.11774583516e-05,0.0,0.0,0.0,7.73679424314e-05,0.0,0.0,0.0,9.10411712778e-05,2.157299757,-1.71933400631,0.662314772606,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-1.96993553638,2.10952091217,10.5593328476,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929795711099,1214,1622095929795456951,foot_imu_link,0.544434130192,0.620774209499,-0.00308661349118,-0.564111113548,9.12133242265e-05,0.0,0.0,0.0,7.73995089526e-05,0.0,0.0,0.0,9.10802636998e-05,2.23485040665,-1.79801046848,0.676129817963,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-1.33824276924,2.09763932228,9.65837097168,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929802504967,1215,1622095929802285832,foot_imu_link,0.542345523834,0.622290611267,-0.0100551843643,-0.564370989799,9.12493526478e-05,0.0,0.0,0.0,7.74310998558e-05,0.0,0.0,0.0,9.11193073579e-05,2.25806951523,-1.79929411411,0.724165081978,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-1.06248366833,0.793098032475,9.64904785156,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929802703624,1216,1622095929802532135,foot_imu_link,0.540217339993,0.623702228069,-0.0170175619423,-0.564686894417,9.12851453768e-05,0.0,0.0,0.0,7.74624631939e-05,0.0,0.0,0.0,9.11583185067e-05,2.2766494751,-1.7587968111,0.734046816826,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.360906720161,0.632798194885,8.35914039612,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929811364699,1217,1622095929811191237,foot_imu_link,0.537804841995,0.624769806862,-0.0241753030568,-0.565547704697,9.13211819255e-05,0.0,0.0,0.0,7.7493875296e-05,0.0,0.0,0.0,9.11973459101e-05,2.50942111015,-1.58957266808,0.778280735016,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.00203874427825,-0.00109726563096,8.15358352661,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929820068510,1218,1622095929819881863,foot_imu_link,0.535135686398,0.625536084175,-0.0312713421881,-0.566883206367,9.13570234185e-05,0.0,0.0,0.0,7.75250923424e-05,0.0,0.0,0.0,9.12364139502e-05,2.65621542931,-1.39113235474,0.760039150715,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.132843613625,-0.389084398746,8.5061416626,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929820244514,1219,1622095929820148887,foot_imu_link,0.532158970833,0.625987112522,-0.0383262261748,-0.568751394749,9.13931006038e-05,0.0,0.0,0.0,7.7556341898e-05,0.0,0.0,0.0,9.12754169716e-05,2.83505725861,-1.18247258663,0.735170960426,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.275336623192,-0.885425388813,9.04864597321,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929827198993,1220,1622095929827010483,foot_imu_link,0.528989374638,0.626209259033,-0.0452223531902,-0.570952951908,9.1428974606e-05,0.0,0.0,0.0,7.7587347634e-05,0.0,0.0,0.0,9.13143387198e-05,2.91208028793,-1.01515603065,0.693958222866,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.150659173727,-1.26244926453,9.93752574921,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929827395611,1221,1622095929827261723,foot_imu_link,0.525762856007,0.626274943352,-0.0518669225276,-0.573291242123,9.14650843006e-05,0.0,0.0,0.0,7.76184183885e-05,0.0,0.0,0.0,9.13532279588e-05,2.89666223526,-0.894122779369,0.653576016426,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0245260484517,-1.73238658905,10.4666099548,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929836046212,1222,1622095929835865721,foot_imu_link,0.522521734238,0.626254856586,-0.0581712201238,-0.575666666031,9.15009664301e-05,0.0,0.0,0.0,7.76492128141e-05,0.0,0.0,0.0,9.139189776e-05,2.82264757156,-0.793296515942,0.58857947588,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.0446016527712,-2.46258354187,10.4185657501,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929842989591,1223,1622095929842884166,foot_imu_link,0.519060850143,0.6261703372,-0.0642803385854,-0.578234016895,9.1537108634e-05,0.0,0.0,0.0,7.76800722582e-05,0.0,0.0,0.0,9.14305187973e-05,2.86539506912,-0.694602668285,0.497574567795,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.1689055264,-3.09347581863,10.0711507797,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929843158822,1224,1622095929843076258,foot_imu_link,0.515292942524,0.626089036465,-0.0703363120556,-0.580980598927,9.15731045461e-05,0.0,0.0,0.0,7.77107366466e-05,0.0,0.0,0.0,9.14690341794e-05,2.96082139015,-0.647428333759,0.403261870146,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.202620685101,-3.76804304123,10.3620929718,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929851917914,1225,1622095929851802283,foot_imu_link,0.511286735535,0.625945985317,-0.0766054838896,-0.583874285221,9.16092386227e-05,0.0,0.0,0.0,7.77413685258e-05,0.0,0.0,0.0,9.15073301238e-05,3.10168385506,-0.64658921957,0.401591449976,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.220623657107,-4.08807373047,10.7367858887,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929860756425,1226,1622095929860509873,foot_imu_link,0.507242441177,0.626102924347,-0.0827913284302,-0.586383700371,9.16453076806e-05,0.0,0.0,0.0,7.77718297311e-05,0.0,0.0,0.0,9.15455854316e-05,3.00236558914,-0.797712862492,0.323680341244,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.276857793331,-5.31598567963,12.2353525162,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929860796939,1227,1622095929860719265,foot_imu_link,0.50332814455,0.626419723034,-0.088848054409,-0.588528037071,9.16815149031e-05,0.0,0.0,0.0,7.78022909364e-05,0.0,0.0,0.0,9.15836213016e-05,2.85969567299,-0.895640671253,0.30487293005,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.0119388159364,-5.86483240128,11.9419784546,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929867937583,1228,1622095929867772620,foot_imu_link,0.499338299036,0.627341508865,-0.094728320837,-0.59002584219,9.17175758338e-05,0.0,0.0,0.0,7.78325001948e-05,0.0,0.0,0.0,9.16215271345e-05,2.67945814133,-1.16636943817,0.145620986819,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.29528477788,-6.32353496552,11.8154258728,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929868082361,1229,1622095929867965214,foot_imu_link,0.495335191488,0.628498315811,-0.100723356009,-0.591174900532,9.17538318201e-05,0.0,0.0,0.0,7.7862782599e-05,0.0,0.0,0.0,9.16593516942e-05,2.63654637337,-1.33437478542,0.135847896338,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.223381280899,-6.44003248215,11.1469249725,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929876707013,1230,1622095929876554763,foot_imu_link,0.491070061922,0.630320131779,-0.106904000044,-0.591708064079,9.17898358595e-05,0.0,0.0,0.0,7.78927480377e-05,0.0,0.0,0.0,9.16969893254e-05,2.59489870071,-1.69294929504,0.00653007626534,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.778257846832,-7.00269031525,11.1741523743,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929885379676,1231,1622095929885267175,foot_imu_link,0.486783117056,0.632825732231,-0.112981043756,-0.591446697712,9.18260187e-05,0.0,0.0,0.0,7.79227703676e-05,0.0,0.0,0.0,9.17346025747e-05,2.38821554184,-2.03629565239,-0.123032748699,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-1.10859358311,-8.12742137909,11.8007392883,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929885538677,1232,1622095929885454829,foot_imu_link,0.482273161411,0.636199951172,-0.118963204324,-0.590347290039,9.18619577209e-05,0.0,0.0,0.0,7.79524919866e-05,0.0,0.0,0.0,9.17721426781e-05,2.21359610558,-2.44340729713,-0.334024041891,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-1.39952361584,-7.83557224274,10.6184673309,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929892510838,1233,1622095929892414373,foot_imu_link,0.477413475513,0.640275001526,-0.124914050102,-0.588660120964,9.18980755428e-05,0.0,0.0,0.0,7.79823192607e-05,0.0,0.0,0.0,9.18097396727e-05,2.14379143715,-2.77265429497,-0.537068426609,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-2.23661398888,-8.83089065552,10.5213270187,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929892687189,1234,1622095929892605376,foot_imu_link,0.472272604704,0.645282149315,-0.130405530334,-0.586143255234,9.19338357625e-05,0.0,0.0,0.0,7.80117726781e-05,0.0,0.0,0.0,9.18472960308e-05,1.88625764847,-3.12899065018,-0.854399859905,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-3.11650323868,-8.51822280884,9.62010478973,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929901349041,1235,1622095929901255996,foot_imu_link,0.46640458703,0.651010513306,-0.135712787509,-0.583295881748,9.19696853827e-05,0.0,0.0,0.0,7.80412098408e-05,0.0,0.0,0.0,9.18848848981e-05,1.90890085697,-3.38665437698,-1.2043428421,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.02448129654,-8.50744056702,8.58954906464,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929910120341,1236,1622095929910022267,foot_imu_link,0.459654390812,0.657404720783,-0.140797019005,-0.580269873142,9.20052180374e-05,0.0,0.0,0.0,7.80703625471e-05,0.0,0.0,0.0,9.19226038026e-05,1.98777532578,-3.5956261158,-1.60039520264,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.95001316071,-8.23257446289,7.89214277267,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929910297867,1237,1622095929910210499,foot_imu_link,0.452130228281,0.664363384247,-0.145523294806,-0.577081024647,9.20407588194e-05,0.0,0.0,0.0,7.80994664896e-05,0.0,0.0,0.0,9.19603633437e-05,2.01115965843,-3.74640059471,-1.98165428638,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-5.71678972244,-7.54134273529,6.82813453674,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095929917330693,1238,1622095929917179534,foot_imu_link,0.443955719471,0.671681880951,-0.149960175157,-0.573810815811,9.20759663812e-05,0.0,0.0,0.0,7.81282047025e-05,0.0,0.0,0.0,9.19982691765e-05,2.04725337029,-3.83342814445,-2.27966690063,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-6.08803939819,-6.33138561249,5.70598316193,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
